company_key,segment,filing_month_year,domestic,exports,total,yoy_pct,mom_pct,source,filing_date,parser_version,extraction_method,parser_status,confidence_score,raw_row_hash,data_vintage,last_updated,review_note
TATAMOTORS_CV,CV,2026-04,34652,3042,37694,0.0712,-0.1375,BSE,2026-05-03,TATAMOTORS_CV_V1,MANUAL,CLEAN,0.86,sample_TATAMOTORS_CV_CV_2026-04,2026-05-23T07:00:39.368528Z,2026-05-23T07:00:39.368528Z,
TATAMOTORS_PV,EV,2024-05,5095,0,5095,,,NSE,2024-06-05,TATAMOTORS_PV_V1,MANUAL,CLEAN,0.93,sample_TATAMOTORS_PV_EV_2024-05,2026-05-23T07:00:39.120585Z,2026-05-23T07:00:39.120585Z,
TATAMOTORS_PV,EV,2024-06,5534,0,5534,,0.0862,NSE,2024-07-03,TATAMOTORS_PV_V1,MANUAL,CLEAN,0.97,sample_TATAMOTORS_PV_EV_2024-06,2026-05-23T07:00:39.127967Z,2026-05-23T07:00:39.127967Z,
TATAMOTORS_PV,EV,2024-07,5206,0,5206,,-0.0593,NSE,2024-08-04,TATAMOTORS_PV_V1,MANUAL,CLEAN,0.88,sample_TATAMOTORS_PV_EV_2024-07,2026-05-23T07:00:39.136480Z,2026-05-23T07:00:39.136480Z,
TATAMOTORS_PV,EV,2024-08,5621,0,5621,,0.0797,NSE,2024-09-04,TATAMOTORS_PV_V1,MANUAL,CLEAN,0.95,sample_TATAMOTORS_PV_EV_2024-08,2026-05-23T07:00:39.172700Z,2026-05-23T07:00:39.172700Z,
TATAMOTORS_PV,EV,2024-09,6485,0,6485,,0.1537,NSE,2024-10-03,TATAMOTORS_PV_V1,MANUAL,CLEAN,0.98,sample_TATAMOTORS_PV_EV_2024-09,2026-05-23T07:00:39.192973Z,2026-05-23T07:00:39.192973Z,
TATAMOTORS_PV,EV,2024-10,6897,0,6897,,0.0635,NSE,2024-11-04,TATAMOTORS_PV_V1,MANUAL,CLEAN,0.98,sample_TATAMOTORS_PV_EV_2024-10,2026-05-23T07:00:39.209383Z,2026-05-23T07:00:39.209383Z,
TATAMOTORS_PV,EV,2024-11,5796,0,5796,,-0.1596,NSE,2024-12-04,TATAMOTORS_PV_V1,MANUAL,CLEAN,0.9,sample_TATAMOTORS_PV_EV_2024-11,2026-05-23T07:00:39.221633Z,2026-05-23T07:00:39.222752Z,
TATAMOTORS_PV,EV,2024-12,5985,0,5985,,0.0326,NSE,2025-01-04,TATAMOTORS_PV_V1,MANUAL,CLEAN,0.91,sample_TATAMOTORS_PV_EV_2024-12,2026-05-23T07:00:39.230538Z,2026-05-23T07:00:39.230538Z,
TATAMOTORS_PV,EV,2025-01,5428,0,5428,,-0.0931,NSE,2025-02-03,TATAMOTORS_PV_V1,MANUAL,CLEAN,0.95,sample_TATAMOTORS_PV_EV_2025-01,2026-05-23T07:00:39.237669Z,2026-05-23T07:00:39.237669Z,
TATAMOTORS_PV,EV,2025-02,6239,0,6239,,0.1494,NSE,2025-03-05,TATAMOTORS_PV_V1,MANUAL,CLEAN,0.86,sample_TATAMOTORS_PV_EV_2025-02,2026-05-23T07:00:39.250336Z,2026-05-23T07:00:39.251413Z,
TATAMOTORS_PV,EV,2025-03,7253,0,7253,,0.1625,NSE,2025-04-05,TATAMOTORS_PV_V1,MANUAL,CLEAN,0.85,sample_TATAMOTORS_PV_EV_2025-03,2026-05-23T07:00:39.256400Z,2026-05-23T07:00:39.256400Z,
TATAMOTORS_PV,EV,2025-04,6789,0,6789,,-0.064,NSE,2025-05-04,TATAMOTORS_PV_V1,MANUAL,CLEAN,0.91,sample_TATAMOTORS_PV_EV_2025-04,2026-05-23T07:00:39.277589Z,2026-05-23T07:00:39.277589Z,
TATAMOTORS_PV,EV,2025-05,6595,0,6595,0.2944,-0.0286,NSE,2025-06-05,TATAMOTORS_PV_V1,MANUAL,CLEAN,0.89,sample_TATAMOTORS_PV_EV_2025-05,2026-05-23T07:00:39.289763Z,2026-05-23T07:00:39.289763Z,
TATAMOTORS_PV,EV,2025-06,6549,0,6549,0.1834,-0.007,NSE,2025-07-03,TATAMOTORS_PV_V1,MANUAL,CLEAN,0.86,sample_TATAMOTORS_PV_EV_2025-06,2026-05-23T07:00:39.303970Z,2026-05-23T07:00:39.303970Z,
TATAMOTORS_PV,EV,2025-07,6210,0,6210,0.1929,-0.0518,NSE,2025-08-05,TATAMOTORS_PV_V1,MANUAL,CLEAN,0.96,sample_TATAMOTORS_PV_EV_2025-07,2026-05-23T07:00:39.312418Z,2026-05-23T07:00:39.312418Z,
TATAMOTORS_PV,EV,2025-08,6410,0,6410,0.1404,0.0322,NSE,2025-09-04,TATAMOTORS_PV_V1,MANUAL,CLEAN,0.98,sample_TATAMOTORS_PV_EV_2025-08,2026-05-23T07:00:39.318989Z,2026-05-23T07:00:39.318989Z,
TATAMOTORS_PV,EV,2025-09,7532,0,7532,0.1614,0.175,BSE,2025-10-04,TATAMOTORS_PV_V1,MANUAL,CLEAN,0.9,sample_TATAMOTORS_PV_EV_2025-09,2026-05-23T07:00:39.328928Z,2026-05-23T07:00:39.328928Z,
TATAMOTORS_PV,EV,2025-10,8283,0,8283,0.201,0.0997,NSE,2025-11-04,TATAMOTORS_PV_V1,MANUAL,CLEAN,0.91,sample_TATAMOTORS_PV_EV_2025-10,2026-05-23T07:00:39.333781Z,2026-05-23T07:00:39.333781Z,
TATAMOTORS_PV,EV,2025-11,6487,0,6487,0.1192,-0.2168,NSE,2025-12-04,TATAMOTORS_PV_V1,MANUAL,CLEAN,0.85,sample_TATAMOTORS_PV_EV_2025-11,2026-05-23T07:00:39.335111Z,2026-05-23T07:00:39.335111Z,
TATAMOTORS_PV,EV,2025-12,6921,0,6921,0.1564,0.0669,NSE,2026-01-05,TATAMOTORS_PV_V1,MANUAL,CLEAN,0.9,sample_TATAMOTORS_PV_EV_2025-12,2026-05-23T07:00:39.342004Z,2026-05-23T07:00:39.342004Z,
TATAMOTORS_PV,EV,2026-01,6597,0,6597,0.2154,-0.0468,NSE,2026-02-05,TATAMOTORS_PV_V1,MANUAL,CLEAN,0.98,sample_TATAMOTORS_PV_EV_2026-01,2026-05-23T07:00:39.345837Z,2026-05-23T07:00:39.345837Z,
TATAMOTORS_PV,EV,2026-01,6841,0,6841,0.0965,0.037,NSE,2026-02-05,TATAMOTORS_PV_V1,MANUAL,CLEAN,0.89,sample_TATAMOTORS_PV_EV_2026-01,2026-05-23T07:00:39.354296Z,2026-05-23T07:00:39.354296Z,
TATAMOTORS_PV,EV,2026-03,7997,0,7997,0.1026,0.169,BSE,2026-04-05,TATAMOTORS_PV_V1,MANUAL,CLEAN,0.97,sample_TATAMOTORS_PV_EV_2026-03,2026-05-23T07:00:39.362320Z,2026-05-23T07:00:39.362320Z,
TATAMOTORS_PV,EV,2026-04,7775,0,7775,0.1452,-0.0278,NSE,2026-05-05,TATAMOTORS_PV_V1,MANUAL,CLEAN,0.98,sample_TATAMOTORS_PV_EV_2026-04,2026-05-23T07:00:39.367894Z,2026-05-23T07:00:39.367894Z,
TATAMOTORS_PV,PV,2024-05,40225,4061,44286,,,NSE,2024-06-05,TATAMOTORS_PV_V1,MANUAL,CLEAN,0.91,sample_TATAMOTORS_PV_PV_2024-05,2026-05-23T07:00:39.119514Z,2026-05-23T07:00:39.119514Z,
TATAMOTORS_PV,PV,2024-06,40067,3758,43825,,-0.0104,NSE,2024-07-05,TATAMOTORS_PV_V1,MANUAL,CLEAN,0.88,sample_TATAMOTORS_PV_PV_2024-06,2026-05-23T07:00:39.127967Z,2026-05-23T07:00:39.127967Z,
TATAMOTORS_PV,PV,2024-07,36250,3569,39819,,-0.0914,NSE,2024-08-03,TATAMOTORS_PV_V1,MANUAL,CLEAN,0.85,sample_TATAMOTORS_PV_PV_2024-07,2026-05-23T07:00:39.136480Z,2026-05-23T07:00:39.136480Z,
TATAMOTORS_PV,PV,2024-08,38103,3719,41822,,0.0503,NSE,2024-09-05,TATAMOTORS_PV_V1,MANUAL,CLEAN,0.94,sample_TATAMOTORS_PV_PV_2024-08,2026-05-23T07:00:39.171702Z,2026-05-23T07:00:39.171702Z,
TATAMOTORS_PV,PV,2024-09,47351,4145,51496,,0.2313,NSE,2024-10-03,TATAMOTORS_PV_V1,MANUAL,CLEAN,0.99,sample_TATAMOTORS_PV_PV_2024-09,2026-05-23T07:00:39.191977Z,2026-05-23T07:00:39.191977Z,
TATAMOTORS_PV,PV,2024-10,52237,5328,57565,,0.1179,NSE,2024-11-05,TATAMOTORS_PV_V1,MANUAL,CLEAN,0.92,sample_TATAMOTORS_PV_PV_2024-10,2026-05-23T07:00:39.207368Z,2026-05-23T07:00:39.207368Z,
TATAMOTORS_PV,PV,2024-11,42035,4272,46307,,-0.1956,NSE,2024-12-05,TATAMOTORS_PV_V1,MANUAL,CLEAN,0.97,sample_TATAMOTORS_PV_PV_2024-11,2026-05-23T07:00:39.221633Z,2026-05-23T07:00:39.221633Z,
TATAMOTORS_PV,PV,2024-12,42599,4538,47137,,0.0179,NSE,2025-01-03,TATAMOTORS_PV_V1,MANUAL,CLEAN,0.91,sample_TATAMOTORS_PV_PV_2024-12,2026-05-23T07:00:39.230538Z,2026-05-23T07:00:39.230538Z,
TATAMOTORS_PV,PV,2025-01,38790,3460,42250,,-0.1037,NSE,2025-02-03,TATAMOTORS_PV_V1,MANUAL,CLEAN,0.95,sample_TATAMOTORS_PV_PV_2025-01,2026-05-23T07:00:39.237669Z,2026-05-23T07:00:39.237669Z,
TATAMOTORS_PV,PV,2025-02,44548,4252,48800,,0.155,NSE,2025-03-04,TATAMOTORS_PV_V1,MANUAL,CLEAN,0.93,sample_TATAMOTORS_PV_PV_2025-02,2026-05-23T07:00:39.250336Z,2026-05-23T07:00:39.250336Z,
TATAMOTORS_PV,PV,2025-03,52361,5293,57654,,0.1814,NSE,2025-04-03,TATAMOTORS_PV_V1,MANUAL,CLEAN,0.89,sample_TATAMOTORS_PV_PV_2025-03,2026-05-23T07:00:39.256400Z,2026-05-23T07:00:39.256400Z,
TATAMOTORS_PV,PV,2025-04,41933,4107,46040,,-0.2014,NSE,2025-05-04,TATAMOTORS_PV_V1,MANUAL,CLEAN,0.88,sample_TATAMOTORS_PV_PV_2025-04,2026-05-23T07:00:39.277589Z,2026-05-23T07:00:39.277589Z,
TATAMOTORS_PV,PV,2025-05,46632,4512,51144,0.1549,0.1109,NSE,2025-06-03,TATAMOTORS_PV_V1,MANUAL,CLEAN,0.85,sample_TATAMOTORS_PV_PV_2025-05,2026-05-23T07:00:39.289763Z,2026-05-23T07:00:39.289763Z,
TATAMOTORS_PV,PV,2025-06,42713,3695,46408,0.0589,-0.0926,NSE,2025-07-03,TATAMOTORS_PV_V1,MANUAL,CLEAN,0.9,sample_TATAMOTORS_PV_PV_2025-06,2026-05-23T07:00:39.300620Z,2026-05-23T07:00:39.300620Z,
TATAMOTORS_PV,PV,2025-07,39577,3418,42995,0.0798,-0.0735,NSE,2025-08-05,TATAMOTORS_PV_V1,MANUAL,CLEAN,0.94,sample_TATAMOTORS_PV_PV_2025-07,2026-05-23T07:00:39.312418Z,2026-05-23T07:00:39.312418Z,
TATAMOTORS_PV,PV,2025-08,40690,3818,44508,0.0642,0.0352,NSE,2025-09-04,TATAMOTORS_PV_V1,MANUAL,CLEAN,0.91,sample_TATAMOTORS_PV_PV_2025-08,2026-05-23T07:00:39.318989Z,2026-05-23T07:00:39.318989Z,
TATAMOTORS_PV,PV,2025-09,50287,4269,54556,0.0594,0.2258,NSE,2025-10-05,TATAMOTORS_PV_V1,MANUAL,CLEAN,0.91,sample_TATAMOTORS_PV_PV_2025-09,2026-05-23T07:00:39.328011Z,2026-05-23T07:00:39.328011Z,
TATAMOTORS_PV,PV,2025-10,60065,5312,65377,0.1357,0.1983,BSE,2025-11-05,TATAMOTORS_PV_V1,MANUAL,CLEAN,0.99,sample_TATAMOTORS_PV_PV_2025-10,2026-05-23T07:00:39.333781Z,2026-05-23T07:00:39.333781Z,
TATAMOTORS_PV,PV,2025-11,45122,4811,49933,0.0783,-0.2362,NSE,2025-12-05,TATAMOTORS_PV_V1,MANUAL,CLEAN,0.97,sample_TATAMOTORS_PV_PV_2025-11,2026-05-23T07:00:39.335111Z,2026-05-23T07:00:39.335111Z,
TATAMOTORS_PV,PV,2025-12,45289,3836,49125,0.0422,-0.0162,NSE,2026-01-05,TATAMOTORS_PV_V1,MANUAL,CLEAN,0.91,sample_TATAMOTORS_PV_PV_2025-12,2026-05-23T07:00:39.340952Z,2026-05-23T07:00:39.340952Z,
TATAMOTORS_PV,PV,2026-01,44975,4223,49198,0.1644,0.0015,NSE,2026-02-03,TATAMOTORS_PV_V1,MANUAL,CLEAN,0.92,sample_TATAMOTORS_PV_PV_2026-01,2026-05-23T07:00:39.345837Z,2026-05-23T07:00:39.345837Z,
TATAMOTORS_PV,PV,2026-01,42566,3810,46376,-0.0497,-0.0574,NSE,2026-02-05,TATAMOTORS_PV_V1,MANUAL,CLEAN,0.86,sample_TATAMOTORS_PV_PV_2026-01,2026-05-23T07:00:39.354296Z,2026-05-23T07:00:39.354296Z,
TATAMOTORS_PV,PV,2026-03,52140,4402,56542,-0.0193,0.2192,NSE,2026-04-04,TATAMOTORS_PV_V1,MANUAL,CLEAN,0.91,sample_TATAMOTORS_PV_PV_2026-03,2026-05-23T07:00:39.361151Z,2026-05-23T07:00:39.361151Z,
TATAMOTORS_PV,PV,2026-04,48683,4447,53130,0.154,-0.0603,NSE,2026-05-05,TATAMOTORS_PV_V1,MANUAL,CLEAN,0.96,sample_TATAMOTORS_PV_PV_2026-04,2026-05-23T07:00:39.367364Z,2026-05-23T07:00:39.367364Z,
TVS,2W,2024-05,264612,83520,348132,,,NSE,2024-06-04,TVS_V1,MANUAL,CLEAN,0.95,sample_TVS_2W_2024-05,2026-05-23T07:00:39.122823Z,2026-05-23T07:00:39.122823Z,
TVS,2W,2024-06,243560,92261,335821,,-0.0354,NSE,2024-07-04,TVS_V1,MANUAL,CLEAN,0.88,sample_TVS_2W_2024-06,2026-05-23T07:00:39.130699Z,2026-05-23T07:00:39.130699Z,
TVS,2W,2024-07,253850,94446,348296,,0.0371,NSE,2024-08-03,TVS_V1,MANUAL,CLEAN,0.99,sample_TVS_2W_2024-07,2026-05-23T07:00:39.159928Z,2026-05-23T07:00:39.159928Z,
TVS,2W,2024-08,254124,81336,335460,,-0.0369,NSE,2024-09-04,TVS_V1,MANUAL,CLEAN,0.98,sample_TVS_2W_2024-08,2026-05-23T07:00:39.185789Z,2026-05-23T07:00:39.185789Z,
TVS,2W,2024-09,292932,101214,394146,,0.1749,NSE,2024-10-04,TVS_V1,MANUAL,CLEAN,0.91,sample_TVS_2W_2024-09,2026-05-23T07:00:39.201725Z,2026-05-23T07:00:39.201725Z,
TVS,2W,2024-10,348344,130953,479297,,0.216,NSE,2024-11-04,TVS_V1,MANUAL,CLEAN,0.95,sample_TVS_2W_2024-10,2026-05-23T07:00:39.213815Z,2026-05-23T07:00:39.213815Z,
TVS,2W,2024-11,285972,86320,372292,,-0.2233,BSE,2024-12-03,TVS_V1,MANUAL,CLEAN,0.88,sample_TVS_2W_2024-11,2026-05-23T07:00:39.226510Z,2026-05-23T07:00:39.226510Z,
TVS,2W,2024-12,285884,90951,376835,,0.0122,NSE,2025-01-04,TVS_V1,MANUAL,CLEAN,0.92,sample_TVS_2W_2024-12,2026-05-23T07:00:39.235163Z,2026-05-23T07:00:39.235163Z,
TVS,2W,2025-01,243377,77419,320796,,-0.1487,NSE,2025-02-05,TVS_V1,MANUAL,CLEAN,0.85,sample_TVS_2W_2025-01,2026-05-23T07:00:39.242133Z,2026-05-23T07:00:39.242133Z,
TVS,2W,2025-02,264727,95346,360073,,0.1224,NSE,2025-03-05,TVS_V1,MANUAL,CLEAN,0.86,sample_TVS_2W_2025-02,2026-05-23T07:00:39.254408Z,2026-05-23T07:00:39.254408Z,
TVS,2W,2025-03,340404,108980,449384,,0.248,NSE,2025-04-05,TVS_V1,MANUAL,CLEAN,0.94,sample_TVS_2W_2025-03,2026-05-23T07:00:39.258908Z,2026-05-23T07:00:39.258908Z,
TVS,2W,2025-04,285037,100403,385440,,-0.1423,NSE,2025-05-03,TVS_V1,MANUAL,CLEAN,0.98,sample_TVS_2W_2025-04,2026-05-23T07:00:39.288811Z,2026-05-23T07:00:39.288811Z,
TVS,2W,2025-05,300333,110591,410924,0.1804,0.0661,BSE,2025-06-03,TVS_V1,MANUAL,CLEAN,0.9,sample_TVS_2W_2025-05,2026-05-23T07:00:39.299314Z,2026-05-23T07:00:39.299314Z,
TVS,2W,2025-06,274309,94216,368525,0.0974,-0.1032,NSE,2025-07-03,TVS_V1,MANUAL,CLEAN,0.97,sample_TVS_2W_2025-06,2026-05-23T07:00:39.310498Z,2026-05-23T07:00:39.310498Z,
TVS,2W,2025-07,257212,86054,343266,-0.0144,-0.0685,NSE,2025-08-04,TVS_V1,MANUAL,CLEAN,0.92,sample_TVS_2W_2025-07,2026-05-23T07:00:39.315701Z,2026-05-23T07:00:39.315701Z,
TVS,2W,2025-08,279850,90759,370609,0.1048,0.0797,NSE,2025-09-04,TVS_V1,MANUAL,CLEAN,0.91,sample_TVS_2W_2025-08,2026-05-23T07:00:39.325309Z,2026-05-23T07:00:39.325309Z,
TVS,2W,2025-09,331390,112065,443455,0.1251,0.1966,BSE,2025-10-03,TVS_V1,MANUAL,CLEAN,0.87,sample_TVS_2W_2025-09,2026-05-23T07:00:39.331774Z,2026-05-23T07:00:39.331774Z,
TVS,2W,2025-10,373551,125177,498728,0.0405,0.1246,BSE,2025-11-03,TVS_V1,MANUAL,CLEAN,0.85,sample_TVS_2W_2025-10,2026-05-23T07:00:39.335111Z,2026-05-23T07:00:39.335111Z,
TVS,2W,2025-11,282985,106929,389914,0.0473,-0.2182,NSE,2025-12-04,TVS_V1,MANUAL,CLEAN,0.9,sample_TVS_2W_2025-11,2026-05-23T07:00:39.340326Z,2026-05-23T07:00:39.340326Z,
TVS,2W,2025-12,313136,111643,424779,0.1272,0.0894,NSE,2026-01-05,TVS_V1,MANUAL,CLEAN,0.96,sample_TVS_2W_2025-12,2026-05-23T07:00:39.345025Z,2026-05-23T07:00:39.345025Z,
TVS,2W,2026-01,270527,85266,355793,0.1091,-0.1624,NSE,2026-02-05,TVS_V1,MANUAL,CLEAN,0.97,sample_TVS_2W_2026-01,2026-05-23T07:00:39.352527Z,2026-05-23T07:00:39.352527Z,
TVS,2W,2026-01,276078,101371,377449,0.0483,0.0609,NSE,2026-02-05,TVS_V1,MANUAL,CLEAN,0.97,sample_TVS_2W_2026-01,2026-05-23T07:00:39.357757Z,2026-05-23T07:00:39.357757Z,
TVS,2W,2026-03,360820,116264,477084,0.0616,0.264,BSE,2026-04-04,TVS_V1,MANUAL,CLEAN,0.86,sample_TVS_2W_2026-03,2026-05-23T07:00:39.363847Z,2026-05-23T07:00:39.363847Z,
TVS,2W,2026-04,278914,98475,377389,-0.0209,-0.209,BSE,2026-05-03,TVS_V1,MANUAL,CLEAN,0.92,sample_TVS_2W_2026-04,2026-05-23T07:00:39.371375Z,2026-05-23T07:00:39.371375Z,
TVS,3W,2024-05,7740,5640,13380,,,NSE,2024-06-05,TVS_V1,MANUAL,CLEAN,0.87,sample_TVS_3W_2024-05,2026-05-23T07:00:39.122823Z,2026-05-23T07:00:39.122823Z,
TVS,3W,2024-06,7578,4808,12386,,-0.0743,NSE,2024-07-05,TVS_V1,MANUAL,CLEAN,0.86,sample_TVS_3W_2024-06,2026-05-23T07:00:39.130699Z,2026-05-23T07:00:39.130699Z,
TVS,3W,2024-07,7175,5410,12585,,0.0161,NSE,2024-08-04,TVS_V1,MANUAL,CLEAN,0.95,sample_TVS_3W_2024-07,2026-05-23T07:00:39.164337Z,2026-05-23T07:00:39.164337Z,
TVS,3W,2024-08,7182,5233,12415,,-0.0135,NSE,2024-09-04,TVS_V1,MANUAL,CLEAN,0.9,sample_TVS_3W_2024-08,2026-05-23T07:00:39.188434Z,2026-05-23T07:00:39.188434Z,
TVS,3W,2024-09,9038,6849,15887,,0.2797,NSE,2024-10-05,TVS_V1,MANUAL,CLEAN,0.95,sample_TVS_3W_2024-09,2026-05-23T07:00:39.201725Z,2026-05-23T07:00:39.201725Z,
TVS,3W,2024-10,10460,7970,18430,,0.1601,NSE,2024-11-05,TVS_V1,MANUAL,CLEAN,0.87,sample_TVS_3W_2024-10,2026-05-23T07:00:39.213815Z,2026-05-23T07:00:39.213815Z,
TVS,3W,2024-11,7756,5018,12774,,-0.3069,NSE,2024-12-03,TVS_V1,MANUAL,CLEAN,0.87,sample_TVS_3W_2024-11,2026-05-23T07:00:39.227516Z,2026-05-23T07:00:39.227516Z,
TVS,3W,2024-12,8924,5684,14608,,0.1436,NSE,2025-01-03,TVS_V1,MANUAL,FLAGGED,0.73,sample_TVS_3W_2024-12,2026-05-23T07:00:39.235163Z,2026-05-23T07:00:39.235163Z,Anomalous swing flagged by validator
TVS,3W,2025-01,7732,5581,13313,,-0.0887,NSE,2025-02-04,TVS_V1,MANUAL,CLEAN,0.89,sample_TVS_3W_2025-01,2026-05-23T07:00:39.242133Z,2026-05-23T07:00:39.242133Z,
TVS,3W,2025-02,7943,5110,13053,,-0.0195,NSE,2025-03-04,TVS_V1,MANUAL,CLEAN,0.95,sample_TVS_3W_2025-02,2026-05-23T07:00:39.255404Z,2026-05-23T07:00:39.255404Z,
TVS,3W,2025-03,10417,7975,18392,,0.409,NSE,2025-04-05,TVS_V1,MANUAL,CLEAN,0.89,sample_TVS_3W_2025-03,2026-05-23T07:00:39.258908Z,2026-05-23T07:00:39.258908Z,
TVS,3W,2025-04,8577,5777,14354,,-0.2196,NSE,2025-05-04,TVS_V1,MANUAL,CLEAN,0.9,sample_TVS_3W_2025-04,2026-05-23T07:00:39.289763Z,2026-05-23T07:00:39.289763Z,
TVS,3W,2025-05,9066,6622,15688,0.1725,0.0929,NSE,2025-06-03,TVS_V1,MANUAL,CLEAN,0.88,sample_TVS_3W_2025-05,2026-05-23T07:00:39.300026Z,2026-05-23T07:00:39.300026Z,
TVS,3W,2025-06,7883,6002,13885,0.121,-0.1149,NSE,2025-07-04,TVS_V1,MANUAL,CLEAN,0.86,sample_TVS_3W_2025-06,2026-05-23T07:00:39.310498Z,2026-05-23T07:00:39.310498Z,
TVS,3W,2025-07,7676,4912,12588,0.0002,-0.0934,NSE,2025-08-05,TVS_V1,MANUAL,CLEAN,0.92,sample_TVS_3W_2025-07,2026-05-23T07:00:39.315701Z,2026-05-23T07:00:39.315701Z,
TVS,3W,2025-08,7850,5242,13092,0.0545,0.04,NSE,2025-09-03,TVS_V1,MANUAL,CLEAN,0.86,sample_TVS_3W_2025-08,2026-05-23T07:00:39.325309Z,2026-05-23T07:00:39.325309Z,
TVS,3W,2025-09,9313,7028,16341,0.0286,0.2482,NSE,2025-10-05,TVS_V1,MANUAL,CLEAN,0.97,sample_TVS_3W_2025-09,2026-05-23T07:00:39.331774Z,2026-05-23T07:00:39.331774Z,
TVS,3W,2025-10,10689,6910,17599,-0.0451,0.077,NSE,2025-11-05,TVS_V1,MANUAL,CLEAN,0.91,sample_TVS_3W_2025-10,2026-05-23T07:00:39.335111Z,2026-05-23T07:00:39.335111Z,
TVS,3W,2025-11,9019,6010,15029,0.1765,-0.146,NSE,2025-12-03,TVS_V1,MANUAL,CLEAN,0.86,sample_TVS_3W_2025-11,2026-05-23T07:00:39.340326Z,2026-05-23T07:00:39.340326Z,
TVS,3W,2025-12,9130,5859,14989,0.0261,-0.0027,NSE,2026-01-03,TVS_V1,MANUAL,CLEAN,0.88,sample_TVS_3W_2025-12,2026-05-23T07:00:39.345025Z,2026-05-23T07:00:39.345025Z,
TVS,3W,2026-01,8049,6347,14396,0.0813,-0.0396,BSE,2026-02-04,TVS_V1,MANUAL,CLEAN,0.87,sample_TVS_3W_2026-01,2026-05-23T07:00:39.352527Z,2026-05-23T07:00:39.352527Z,
TVS,3W,2026-01,8297,6150,14447,0.1068,0.0035,NSE,2026-02-04,TVS_V1,MANUAL,CLEAN,0.85,sample_TVS_3W_2026-01,2026-05-23T07:00:39.358281Z,2026-05-23T07:00:39.358281Z,
TVS,3W,2026-03,11104,8132,19236,0.0459,0.3315,NSE,2026-04-05,TVS_V1,MANUAL,CLEAN,0.88,sample_TVS_3W_2026-03,2026-05-23T07:00:39.365857Z,2026-05-23T07:00:39.365857Z,
TVS,3W,2026-04,9374,5834,15208,0.0595,-0.2094,NSE,2026-05-04,TVS_V1,MANUAL,CLEAN,0.96,sample_TVS_3W_2026-04,2026-05-23T07:00:39.371375Z,2026-05-23T07:00:39.371375Z,
