company_key,segment,filing_month_year,raw_category,normalized_category,units,is_export,notes
TVS,2W,2025-07,Scooter,Scooter,187159,False,sample
TVS,2W,2025-07,Moped,Moped,10748,False,sample
TVS,2W,2025-07,EV,EV,10381,False,sample
TVS,2W,2025-08,Motorcycle,Motorcycle,141670,False,sample
TVS,2W,2025-08,Scooter,Scooter,184962,False,sample
TVS,2W,2025-08,Moped,Moped,10178,False,sample
TVS,2W,2025-08,EV,EV,10596,False,sample
TVS,2W,2025-09,Motorcycle,Motorcycle,175967,False,sample
TVS,2W,2025-09,Scooter,Scooter,210028,False,sample
TVS,2W,2025-09,Moped,Moped,12670,False,sample
TVS,2W,2025-09,EV,EV,12050,False,sample
TVS,2W,2025-10,Motorcycle,Motorcycle,201109,False,sample
TVS,2W,2025-10,Scooter,Scooter,254952,False,sample
TVS,2W,2025-10,Moped,Moped,14156,False,sample
TVS,2W,2025-10,EV,EV,14573,False,sample
TVS,2W,2025-11,Motorcycle,Motorcycle,174329,False,sample
TVS,2W,2025-11,Scooter,Scooter,215653,False,sample
TVS,2W,2025-11,Moped,Moped,12352,False,sample
TVS,2W,2025-11,EV,EV,11904,False,sample
TVS,2W,2025-12,Motorcycle,Motorcycle,170726,False,sample
TVS,2W,2025-12,Scooter,Scooter,217852,False,sample
TVS,2W,2025-12,Moped,Moped,12479,False,sample
TVS,2W,2025-12,EV,EV,12401,False,sample
TVS,2W,2026-01,Motorcycle,Motorcycle,161907,False,sample
TVS,2W,2026-01,Scooter,Scooter,199752,False,sample
TVS,2W,2026-01,Moped,Moped,11074,False,sample
TVS,2W,2026-01,EV,EV,11188,False,sample
TVS,2W,2026-03,Motorcycle,Motorcycle,186632,False,sample
TVS,2W,2026-03,Scooter,Scooter,235662,False,sample
TVS,2W,2026-03,Moped,Moped,12910,False,sample
TVS,2W,2026-03,EV,EV,13740,False,sample
TVS,2W,2026-04,Motorcycle,Motorcycle,151414,False,sample
TVS,2W,2026-04,Scooter,Scooter,195535,False,sample
TVS,2W,2026-04,Moped,Moped,11365,False,sample
TVS,2W,2026-04,EV,EV,11417,False,sample
TVS,3W,2024-05,Passenger,Passenger,12282,False,sample
TVS,3W,2024-05,Cargo,Cargo,2226,False,sample
TVS,3W,2024-06,Passenger,Passenger,10481,False,sample
TVS,3W,2024-06,Cargo,Cargo,1794,False,sample
TVS,3W,2024-07,Passenger,Passenger,10932,False,sample
TVS,3W,2024-07,Cargo,Cargo,1863,False,sample
TVS,3W,2024-08,Passenger,Passenger,10557,False,sample
TVS,3W,2024-08,Cargo,Cargo,1981,False,sample
TVS,3W,2024-09,Passenger,Passenger,12976,False,sample
TVS,3W,2024-09,Cargo,Cargo,2389,False,sample
TVS,3W,2024-10,Passenger,Passenger,15671,False,sample
TVS,3W,2024-10,Cargo,Cargo,2588,False,sample
TVS,3W,2024-11,Passenger,Passenger,12357,False,sample
TVS,3W,2024-11,Cargo,Cargo,2138,False,sample
TVS,3W,2024-12,Passenger,Passenger,12793,False,sample
TVS,3W,2024-12,Cargo,Cargo,2371,False,sample
TVS,3W,2025-01,Passenger,Passenger,11005,False,sample
TVS,3W,2025-01,Cargo,Cargo,2017,False,sample
TVS,3W,2025-02,Passenger,Passenger,11375,False,sample
TVS,3W,2025-02,Cargo,Cargo,2054,False,sample
TVS,3W,2025-03,Passenger,Passenger,15145,False,sample
TVS,3W,2025-03,Cargo,Cargo,2656,False,sample
TVS,3W,2025-04,Passenger,Passenger,11984,False,sample
TVS,3W,2025-04,Cargo,Cargo,2074,False,sample
TVS,3W,2025-05,Passenger,Passenger,12648,False,sample
TVS,3W,2025-05,Cargo,Cargo,2138,False,sample
TVS,3W,2025-06,Passenger,Passenger,11145,False,sample
TVS,3W,2025-06,Cargo,Cargo,1884,False,sample
TVS,3W,2025-07,Passenger,Passenger,10982,False,sample
TVS,3W,2025-07,Cargo,Cargo,2026,False,sample
TVS,3W,2025-08,Passenger,Passenger,12600,False,sample
TVS,3W,2025-08,Cargo,Cargo,2131,False,sample
TVS,3W,2025-09,Passenger,Passenger,14290,False,sample
TVS,3W,2025-09,Cargo,Cargo,2422,False,sample
TVS,3W,2025-10,Passenger,Passenger,15296,False,sample
TVS,3W,2025-10,Cargo,Cargo,2651,False,sample
TVS,3W,2025-11,Passenger,Passenger,12604,False,sample
TVS,3W,2025-11,Cargo,Cargo,2085,False,sample
TVS,3W,2025-12,Passenger,Passenger,13154,False,sample
TVS,3W,2025-12,Cargo,Cargo,2201,False,sample
TVS,3W,2026-01,Passenger,Passenger,11551,False,sample
TVS,3W,2026-01,Cargo,Cargo,2096,False,sample
TVS,3W,2026-03,Passenger,Passenger,14439,False,sample
TVS,3W,2026-03,Cargo,Cargo,2633,False,sample
TVS,3W,2026-04,Passenger,Passenger,13060,False,sample
TVS,3W,2026-04,Cargo,Cargo,2306,False,sample
